Date,Open,High,Low,Close,Volume,ADV20,Return,Ticker,Index_Name,GICS_Sector,Event_Type,Open_IJR,Close_IJR,Volume_IJR,ADV20_IJR,strategy_2_n,strategy_2,strategy_2_md,strategy_2_n_etf,strategy_2_etf,strategy_2_md_etf,strategy_2_net,Volatility,Open_IJH,Close_IJH,Volume_IJH,ADV20_IJH,Open_SPY,Close_SPY,Volume_SPY,ADV20_SPY,Previous_Close,Previous_Close_7D
2023-05-01,11.420000076293944,11.854999542236328,11.229999542236328,11.75,2167100,1873540.0,0.0235192045757761,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,1.0,0.0280850998898771,0.0280850998898771,1.0,0.0014911802900696,0.0014911802900696,0.0265939195998075,0.044429140074263,48.51512879044594,48.58758163452149,4229500.0,4399625.0,,,,,389.59368896484375,
2023-05-02,11.6899995803833,11.84000015258789,11.350000381469728,11.4399995803833,1343000,1896685.0,-0.0263830144354637,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,2.0,-0.0263830144354637,-0.0263830144354637,2.0,-0.0142264120990414,-0.0142264120990414,-0.0121566023364222,0.0439863467916556,48.39568509467876,47.89635467529297,7699500.0,4482225.0,,,,,11.75,
2023-05-03,11.460000038146973,12.1899995803833,11.380000114440918,11.880000114440918,2139600,1974315.0,0.0384615865556592,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,3.0,0.0384615865556591,0.0060392860600977,3.0,-0.0010630196128592,-0.0076447158559503,0.0136840019160479,0.0433987996385516,48.02754867820666,47.84543991088867,5596000.0,4427975.0,,,,,11.4399995803833,
2023-05-04,11.84000015258789,12.3100004196167,11.81999969482422,11.989999771118164,1400000,2024015.0,0.0092592302708427,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,4.0,0.0092592302708427,0.0071126007970127,4.0,-0.016657105760104,-0.0106488458240015,0.0177614466210142,0.0432827461890228,47.51842893465695,47.0484733581543,5477000.0,4459900.0,,,,,11.880000114440918,
2023-05-05,12.079999923706056,12.100000381469728,11.720000267028809,11.920000076293944,905200,2048775.0,-0.0058381731576707,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,5.0,-0.0058381731576707,0.0038749073083418,5.0,0.020976407703425,-0.0027425324421449,0.0066174397504867,0.0433435505221576,47.72403466825874,48.03538131713867,4151500.0,4488850.0,,,,,11.989999771118164,
2023-05-08,11.880000114440918,11.880000114440918,11.350000381469728,11.600000381469728,626100,2048870.0,-0.0268456118100719,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,6.0,-0.0268456118100719,-0.0022691965153409,6.0,-0.0027311379667408,-0.0027402535470641,0.0004710570317232,0.0442428501117372,48.280153813590175,47.90419006347656,4327500.0,4527950.0,,,,,11.920000076293944,
2023-05-09,11.43000030517578,11.704999923706056,11.199999809265137,11.670000076293944,857800,2057815.0,0.0060344562519183,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,7.0,0.0060344562519183,-0.0008852543874643,7.0,-0.0039241758665294,-0.0029375739336416,0.0020523195461773,0.0426840286809123,47.641795677888496,47.71620559692383,3330500.0,4487425.0,,,,,11.600000381469728,11.75
2023-05-10,10.850000381469728,10.899999618530272,8.65999984741211,8.864999771118164,6245100,2337455.0,-0.2403599217513087,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,8.0,-0.2403599217513087,-0.0350959211537278,8.0,0.0017644777554365,-0.0022658522637733,-0.0328300688899545,0.0704916506905438,48.29581225381148,47.80039978027344,5235500.0,4535925.0,,,,,11.670000076293944,11.4399995803833
2023-05-11,8.84000015258789,8.899999618530273,8.100000381469727,8.119999885559082,2950100,2440645.0,-0.0840383423343409,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,9.0,-0.0840383423343409,-0.0412137238013044,9.0,-0.0063086424994579,-0.0027712010432339,-0.0384425227580705,0.07114486630815,47.54584007505761,47.49884414672852,5293500.0,4608675.0,,,,,8.864999771118164,11.880000114440918
2023-05-12,8.0600004196167,8.125,7.400000095367432,7.489999771118164,2509500,2530710.0,-0.0775862220837384,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,10.0,-0.0775862220837384,-0.0452551124993527,10.0,0.0001237598217794,-0.0024495387248991,-0.0428055737744536,0.0727740202871394,47.69270632234405,47.50472259521485,3595500.0,4587425.0,,,,,8.119999885559082,11.989999771118164
2023-05-15,7.480000019073486,7.525000095367432,7.130000114440918,7.28000020980835,1390100,2537145.0,-0.0280373254642255,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,11.0,-0.0280373254642254,-0.0435333337958399,11.0,0.0083264555156562,-0.0013719393008435,-0.0421613944949964,0.0727455763659604,47.63787491188398,47.9002685546875,3060500.0,4534900.0,,,,,7.489999771118164,11.920000076293944
2023-05-16,7.150000095367432,7.209000110626221,6.824999809265137,6.889999866485596,2049900,2611060.0,-0.0535714741872268,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,12.0,-0.0535714741872268,-0.0444458920132387,12.0,-0.0146758305958985,-0.0025813839640303,-0.0418645080492084,0.0730948153089921,47.64179098885284,47.19729232788086,4050500.0,4560300.0,,,,,7.28000020980835,11.600000381469728
2023-05-17,6.889999866485596,7.0,6.650000095367432,6.860000133514404,1092100,2641200.0,-0.0043540977579863,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,13.0,-0.0043540977579863,-0.0411049091586344,13.0,0.0174252759368427,-0.0009141623056242,-0.0401907468530102,0.0731223959606237,47.40681396802745,48.019718170166016,5460000.0,4676600.0,,,,,6.889999866485596,11.670000076293944
2023-05-18,6.809999942779541,6.949999809265137,6.449999809265137,6.690000057220459,1237600,2681620.0,-0.024781351747125,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,14.0,-0.024781351747125,-0.0398492508962106,14.0,0.0085633386057811,-0.0001851237739777,-0.0396641271222329,0.0731420442132691,47.91789364036043,48.43092727661133,4852000.0,4713600.0,,,,,6.860000133514404,8.864999771118164
2023-05-19,6.880000114440918,7.46999979019165,6.820000171661377,7.03000020980835,2063300,2761625.0,0.0508221449446673,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,15.0,0.0508221449446672,-0.0333727226218622,15.0,-0.0092993181959782,-0.0008361376612634,-0.0325365849605988,0.0726857920095166,48.69135913179516,47.98055267333984,3562000.0,4659050.0,,,,,6.690000057220459,8.119999885559082
2023-05-22,7.079999923706055,7.934999942779541,6.960000038146973,7.869999885559082,1226700,2799635.0,0.1194878592718609,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,16.0,0.1194878592718608,-0.0231820171622806,16.0,0.0053870251221716,-0.0004212601423677,-0.0227607570199129,0.0786282580243088,48.10195521520111,48.2390251159668,4619500.0,4667950.0,,,,,7.03000020980835,7.489999771118164
2023-05-23,7.869999885559082,8.130000114440918,7.769999980926514,7.889999866485596,994100,2813390.0,0.0025412936743762,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,17.0,0.0025412936743763,-0.0215743102349896,17.0,-0.009945221137108,-0.001016507704539,-0.0205578025304506,0.0778535685522071,48.06474901290985,47.75927734375,4444000.0,4668375.0,,,,,7.869999885559082,7.28000020980835
2023-05-24,7.800000190734863,8.024999618530273,7.46999979019165,7.920000076293945,864800,2672855.0,0.003802308024843,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,18.0,0.0038023080248431,-0.0200815679844112,18.0,-0.0097170020498716,-0.0015283014895586,-0.0185532664948526,0.0706176924685304,47.54976195900566,47.29520034790039,4151000.0,4597825.0,,,,,7.889999866485596,6.889999866485596
2023-05-25,7.900000095367432,8.005000114440918,7.710000038146973,7.909999847412109,877200,2611865.0,-0.0012626551496847,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,19.0,-0.0012626551496847,-0.0190360728269264,19.0,-0.0001242120499722,-0.0014502965206927,-0.0175857763062337,0.0704981654450806,47.242329781505845,47.28932571411133,4805500.0,4634275.0,,,,,7.920000076293945,6.860000133514404
2023-05-26,7.820000171661377,8.140000343322754,7.820000171661377,8.0,561200,1675025.0,0.0113780220384371,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,20.0,0.0113780220384372,-0.0174353309919072,20.0,0.0096066562697407,-0.0008683516369856,-0.0165669793549216,0.0692159455076732,47.35982224634407,47.74361801147461,4101000.0,4602100.0,,,,,7.909999847412109,6.690000057220459
2023-05-30,8.039999961853027,8.1899995803833,7.864999771118164,7.949999809265137,624900,1597915.0,-0.0062500238418579,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,21.0,-0.0062500238418579,-0.0168760656344047,21.0,-0.0007382725524885,-0.0008618476827608,-0.0160142179516439,0.0686530332042584,47.919850033528576,47.70837020874024,6655500.0,4723400.0,,,,,8.0,7.03000020980835
2023-05-31,7.949999809265137,8.199999809265137,7.715000152587891,7.809999942779541,817500,1571640.0,-0.0176100465213139,CTKB,S&P SmallCap 600,Health Care,Corporate Action,,,,,22.0,-0.0176100465213139,-0.0169110171052099,22.0,-0.0140372221946366,-0.0014892464690406,-0.0154217706361693,0.0686171103407929,47.45772268262039,47.03867721557617,4954500.0,4586150.0,,,,,7.949999809265137,7.869999885559082
2022-12-19,36.73910673573882,36.91283445533284,35.943611878204536,36.26363754272461,3646300,4164475.0,-0.0192876386724583,CUBE,S&P MidCap 400,Real Estate,Index Review,92.0177849795962,91.28678894042967,7244700.0,3889800.0,1.0,-0.0131114588947132,-0.0131114588947132,1.0,-0.008007687066784,-0.008007687066784,-0.0051037718279292,0.0185790501574752,,,,,,,,,7.809999942779541,
2022-12-20,35.94360851371663,36.5288002386442,35.43156401039611,36.17219924926758,2914300,4276790.0,-0.0025214870777732,CUBE,S&P MidCap 400,Real Estate,Index Review,91.01387415956384,91.58892822265624,4145200.0,3962620.0,2.0,-0.0025214870777732,-0.0025214870777732,2.0,0.0033097810289255,0.0033097810289255,-0.0058312681066987,0.0185732423394274,,,,,,,,,36.26363754272461,
2022-12-21,36.43735660059996,37.14141638319644,36.28191659707443,36.64766311645508,2462700,4365630.0,0.0131444556055608,CUBE,S&P MidCap 400,Real Estate,Index Review,92.31993128363628,93.0119400024414,5079500.0,4069085.0,3.0,0.0131444556055608,0.0053114842638938,3.0,0.0155369410626333,0.0094233610457794,-0.0041118767818855,0.0188267059719192,,,,,,,,,36.17219924926758,
2022-12-22,36.29106253940336,36.61109164980735,35.84302666806252,36.57451629638672,1597900,4394890.0,-0.0019959477316717,CUBE,S&P MidCap 400,Real Estate,Index Review,92.21270268520252,91.86182403564452,3722100.0,4130055.0,4.0,-0.0019959477316717,0.0028756735987053,4.0,-0.0123652508136772,0.0021604904259605,0.0007151831727448,0.0188291663407788,,,,,,,,,36.64766311645508,
2022-12-23,36.373349733392345,37.1962776184082,36.28191485195376,37.1962776184082,1167200,4417900.0,0.016999850851969,CUBE,S&P MidCap 400,Real Estate,Index Review,91.8325941198882,92.46612548828124,2978300.0,4226765.0,5.0,0.016999850851969,0.0064067179120212,5.0,0.006578374193857,0.0032649613679346,0.0031417565440866,0.0191549081483772,,,,,,,,,36.57451629638672,
2022-12-27,37.12313192422077,37.42487335205078,36.83053607857703,37.42487335205078,1103500,4388765.0,0.0061456615629045,CUBE,S&P MidCap 400,Real Estate,Index Review,92.50511230428128,92.41738891601562,3225500.0,4256960.0,6.0,0.0061456615629045,0.0063545066421978,6.0,-0.0005270748829179,0.0025065541177641,0.0038479525244337,0.0170592077922049,,,,,,,,,37.1962776184082,
2022-12-28,37.80889825869884,37.80889825869884,36.66594482297013,36.74823760986328,1256900,4378355.0,-0.0180798405333928,CUBE,S&P MidCap 400,Real Estate,Index Review,92.34916177130238,90.66299438476562,4145000.0,4312855.0,7.0,-0.0180798405333928,0.0022821154462661,7.0,-0.0189833812860078,-0.0010751017828645,0.0033572172291306,0.017299201771463,,,,,,,,,37.42487335205078,36.26363754272461
2022-12-29,37.04083861175664,37.74489844559381,36.9768334894094,37.62603378295898,1571500,4351775.0,0.0238867556701574,CUBE,S&P MidCap 400,Real Estate,Index Review,91.21854690269583,92.66104888916016,3785500.0,4191850.0,8.0,0.0238867556701574,0.0053684926211077,8.0,0.0220382584752822,0.0022268068254421,0.0031416857956655,0.0148342800617629,,,,,,,,,36.74823760986328,36.17219924926758
2022-12-30,37.60752624516832,37.60752624516832,36.81169711105433,37.24662780761719,1158400,4343070.0,-0.0100836026866489,CUBE,S&P MidCap 400,Real Estate,Index Review,91.88131600716513,92.241943359375,5026200.0,4236730.0,9.0,-0.0100836026866489,0.0034369807076381,9.0,-0.0045229957442688,0.0013830815042282,0.0020538992034099,0.0149973961243217,,,,,,,,,37.62603378295898,36.64766311645508
2023-01-03,36.99677351194628,37.29289548215282,36.01586727935441,36.4045295715332,2626000,4365540.0,-0.0226087107921154,CUBE,S&P MidCap 400,Real Estate,Index Review,93.0216756276737,92.1054916381836,4922600.0,4317960.0,10.0,-0.0226087107921155,0.0005430149854432,10.0,-0.0014792806419937,0.0010650412657591,-0.0005220262803158,0.0155294724207595,,,,,,,,,37.24662780761719,36.57451629638672
2023-01-04,36.571101233047344,37.3391665449867,36.349007974503714,36.506324768066406,3004900,4215430.0,0.0027962233747089,CUBE,S&P MidCap 400,Real Estate,Index Review,92.71952679501943,93.21660614013672,4668400.0,4296430.0,11.0,0.0027962233747089,0.0007683358243698,11.0,0.0120634989531123,0.0021648870344944,-0.0013965512101245,0.0151800328597666,,,,,,,,,36.4045295715332,37.1962776184082
2023-01-05,36.14542594831696,36.22871047817689,35.451389376168386,36.06214141845703,2508400,4206055.0,-0.0121672984731106,CUBE,S&P MidCap 400,Real Estate,Index Review,92.59283422719808,92.40764617919922,2951100.0,4251220.0,12.0,-0.0121672984731106,-0.0004076309299465,12.0,-0.0086782816327957,0.0011791444283772,-0.0015867753583237,0.0151685651102906,,,,,,,,,36.506324768066406,37.42487335205078
2023-01-06,36.3212437771543,36.65438186450471,35.978853422956256,36.460052490234375,1804400,4175995.0,0.0110340389152179,CUBE,S&P MidCap 400,Real Estate,Index Review,93.22635240460968,94.58113098144533,3398400.0,4213700.0,13.0,0.0110340389152178,0.0005458415571504,13.0,0.0235206164437002,0.0030409337629874,-0.0024950922058369,0.0153493083262211,,,,,,,,,36.06214141845703,36.74823760986328
2023-01-09,36.40452868733336,37.40393942999346,36.3027361006624,37.25587844848633,2276500,4170415.0,0.0218273398938497,CUBE,S&P MidCap 400,Real Estate,Index Review,95.20492728076329,94.57139587402344,3275300.0,4226475.0,14.0,0.0218273398938498,0.0021828798907427,14.0,-0.0001029286425407,0.0027990981933314,-0.0006162183025886,0.0158175794452706,,,,,,,,,36.460052490234375,37.62603378295898
2023-01-10,37.13557942580718,37.21886394426731,36.45079521512924,37.080055236816406,1338200,4110865.0,-0.0047193414567591,CUBE,S&P MidCap 400,Real Estate,Index Review,94.48367595634554,95.78971862792967,2424100.0,4175635.0,15.0,-0.0047193414567591,0.0016898640802068,15.0,0.0128825713382631,0.0035193462751122,-0.0018294821949053,0.0157218139474797,,,,,,,,,37.25587844848633,37.24662780761719
2023-01-11,37.65379313576012,38.95858164320085,37.45021149172657,38.9493293762207,1873500,4076245.0,0.050411848835336,CUBE,S&P MidCap 400,Real Estate,Index Review,96.00414166585938,96.87158966064452,4777300.0,4258020.0,16.0,0.0504118488353359,0.0049379963972154,16.0,0.0112942291533091,0.0040376718003254,0.00090032459689,0.0196163970293737,,,,,,,,,37.080055236816406,36.4045295715332
2023-01-12,39.11589918078254,39.40276888346144,38.69947655755586,39.27321243286133,984300,3925585.0,0.0083154976434167,CUBE,S&P MidCap 400,Real Estate,Index Review,97.56359581731276,98.23611450195312,3959600.0,4189245.0,17.0,0.0083154976434167,0.005149090225103,17.0,0.0140859135902356,0.0046656869121947,0.0004834033129083,0.0197163644126448,,,,,,,,,38.9493293762207,36.506324768066406
2023-01-13,38.87529934153004,39.26396164789753,38.41260830493455,38.60694122314453,2008200,3813775.0,-0.0169650295568717,CUBE,S&P MidCap 400,Real Estate,Index Review,97.53436581432392,98.84041595458984,3146400.0,4099005.0,18.0,-0.0169650295568717,0.0038482596496927,18.0,0.0061515203008635,0.0047530888762341,-0.0009048292265414,0.0192136991048496,,,,,,,,,39.27321243286133,36.06214141845703
2023-01-17,38.73648885290462,39.28246434264892,38.51439563247814,39.2269401550293,2314900,3703560.0,0.0160592606469709,CUBE,S&P MidCap 400,Real Estate,Index Review,98.8209137606517,98.48953247070312,3900600.0,4092185.0,19.0,0.0160592606469709,0.004526648593986,19.0,-0.0035500000733295,0.0042918061568139,0.000234842437172,0.0192726921271055,,,,,,,,,38.60694122314453,36.460052490234375
2023-01-18,39.54157353085138,39.74515870610304,38.70873182583075,38.73649215698242,2467000,2004250.0,-0.0125028359619324,CUBE,S&P MidCap 400,Real Estate,Index Review,98.84041347629946,96.9398193359375,3066700.0,3992125.0,20.0,-0.0125028359619325,0.0036303599331482,20.0,-0.0157348003984748,0.0032377742328513,0.0003925857002968,0.018292344141025,,,,,,,,,39.2269401550293,37.25587844848633
2024-10-01,21.89999961853028,22.82999992370605,20.15999984741211,22.600000381469727,5071100,1420075.0,-0.0718685820363167,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,1.0,0.0309734845630088,0.0309734845630088,1.0,-0.0069544958393086,-0.0069544958393086,0.0379279804023174,0.1305334107976015,62.2599983215332,61.83000183105469,13104000.0,8161505.0,,,,,38.73649215698242,
2024-10-02,22.07999992370605,22.51000022888184,21.32999992370605,21.670000076293945,2944000,1724860.0,-0.0411504552866428,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,2.0,-0.0411504552866428,-0.0411504552866428,2.0,0.0008086565676832,0.0008086565676832,-0.041959111854326,0.1174992814974953,61.68999862670898,61.880001068115234,5452600.0,7974150.0,,,,,22.600000381469727,
2024-10-03,22.0,22.8700008392334,21.54800033569336,22.600000381469727,2605400,1871616.6666666667,0.0429164883203283,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,3.0,0.0429164883203282,0.0008830165168427,3.0,-0.0032320743291406,-0.0012117088807287,0.0020947253975714,0.1056601683428156,61.59999847412109,61.68000030517578,6870400.0,7979160.0,,,,,21.670000076293945,
2024-10-04,22.3700008392334,23.600000381469727,21.540000915527344,23.440000534057617,2690700,1988628.571428572,0.0371681477172285,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,4.0,0.0371681477172286,0.0129780602503046,4.0,0.0097276016723812,0.0024347279703079,0.0105433322799967,0.0966564332886302,62.43000030517578,62.27999877929688,6157300.0,7921180.0,,,,,22.600000381469727,
2024-10-07,23.489999771118164,24.34000015258789,23.209999084472656,23.81999969482422,3371700,2161512.5,0.0162115679227257,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,5.0,0.0162115679227256,0.0137864371684099,5.0,-0.0069043081824647,9.99689321147378e-05,0.0136864682362951,0.0895185774077379,62.11000061035156,61.84999847412109,6748100.0,7813535.0,,,,,23.440000534057617,
2024-10-08,24.350000381469727,24.350000381469727,23.25,24.0,1832100,2124911.111111111,0.0075566879715323,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,6.0,0.0075566879715323,0.0125404873290344,6.0,0.0006467407682166,0.0002093232993351,0.0123311640296993,0.083878035746094,61.84000015258789,61.88999938964844,7000600.0,7833910.0,,,,,23.81999969482422,
2024-10-09,24.0,25.14999961853028,23.780000686645508,24.239999771118164,1858000,2098220.0,0.0099999904632568,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,7.0,0.0099999904632568,0.0121170711847381,7.0,0.0066246542487554,0.0012785451242385,0.0108385260604996,0.079150965272882,61.86000061035156,62.29999923706055,4491200.0,7548455.0,,,,,24.0,22.600000381469727
2024-10-10,24.34000015258789,24.34000015258789,23.2450008392334,23.690000534057617,1411700,2035809.0909090908,-0.0226897377167415,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,8.0,-0.0226897377167415,0.0071446699130981,8.0,-0.0052969184654678,0.0003391931828518,0.0068054767302463,0.076157636383216,61.900001525878906,61.970001220703125,6165300.0,7526815.0,,,,,24.239999771118164,21.670000076293945
2024-10-11,23.799999237060547,23.799999237060547,23.07999992370605,23.64999961853028,760600,1929541.6666666667,-0.001688514758361,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,9.0,-0.001688514758361,0.0060405218291657,9.0,0.0169436697817872,0.0024147527577188,0.0036257690714468,0.0727855315038094,62.08000183105469,63.02000045776367,5225600.0,7485770.0,,,,,23.690000534057617,22.600000381469727
2024-10-14,23.459999084472656,23.989999771118164,22.924999237060547,23.350000381469727,772300,1840523.076923077,-0.0126849573741852,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,10.0,-0.0126849573741852,0.0039599130287934,10.0,0.0060298487044587,0.0028164300851343,0.001143482943659,0.0700844798078599,63.060001373291016,63.400001525878906,4285800.0,7421990.0,,,,,23.64999961853028,23.440000534057617
2024-10-15,23.299999237060547,24.290000915527344,23.0,23.32999992370605,760200,1763357.142857143,-0.0008565506396971,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,11.0,-0.0008565506396971,0.0034782666619443,11.0,-0.0025236568385065,0.0022824213927702,0.0011958452691741,0.0674243428828013,63.27999877929688,63.2400016784668,5504500.0,7318795.0,,,,,23.350000381469727,23.81999969482422
2024-10-16,22.82999992370605,23.479999542236328,22.440000534057617,23.14999961853028,903800,1706053.3333333333,-0.0077154010186202,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,12.0,-0.0077154010186201,0.0024606605091657,12.0,0.0090132776675479,0.00289431741775,-0.0004336569085842,0.0651550214597661,63.58000183105469,63.810001373291016,11747200.0,7353090.0,,,,,23.32999992370605,24.0
2024-10-17,23.1200008392334,23.270000457763672,22.65999984741211,23.0,645000,1639737.5,-0.0064794652700648,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,13.0,-0.0064794652700648,0.0017156500275632,13.0,0.0010970019325766,0.0027445411273189,-0.0010288910997556,0.0630794126321776,63.9900016784668,63.880001068115234,5081000.0,7293040.0,,,,,23.14999961853028,24.239999771118164
2024-10-18,23.0,23.459999084472656,22.850000381469727,23.229999542236328,502300,1572829.4117647058,0.0099999800972316,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,14.0,0.0099999800972316,0.0023529061867685,14.0,0.0004696114401264,0.0025695465359964,-0.0002166403492278,0.0610769480760232,63.93999862670898,63.90999984741211,5280400.0,7106440.0,,,,,23.0,23.690000534057617
2024-10-21,23.280000686645508,23.280000686645508,22.479999542236328,22.8700008392334,263000,1500061.111111111,-0.0154971463666362,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,15.0,-0.0154971463666362,0.0010779024329538,15.0,-0.0117352527271265,0.001547775160059,-0.0004698727271052,0.0595334719154554,63.869998931884766,63.15999984741211,4891800.0,6939670.0,,,,,23.229999542236328,23.64999961853028
2024-10-22,22.950000762939453,23.26000022888184,22.420000076293945,23.01000022888184,507600,1447826.3157894737,0.0061215297118955,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,16.0,0.0061215297118954,0.0014141442515499,16.0,-0.0066497493660542,0.0010012735249848,0.0004128707265651,0.057857152216202,62.869998931884766,62.7400016784668,5797300.0,6946020.0,,,,,22.8700008392334,23.350000381469727
2024-10-23,23.0,23.138999938964844,22.64999961853028,23.0,737200,1412295.0,-0.0004346035976691,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,17.0,-0.0004346035976691,0.0012985975109737,17.0,-0.0060567589727313,0.0005601464938775,0.0007384510170962,0.0563422287892669,62.52000045776367,62.36000061035156,7746000.0,7033975.0,,,,,23.01000022888184,23.32999992370605
2024-10-24,23.15999984741211,23.39999961853028,22.75,23.100000381469727,608500,1434895.0,0.0043478426725969,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,18.0,0.0043478426725968,0.0014779648734222,18.0,0.0016035675616156,0.0006215242037445,0.0008564406696777,0.0556058526311123,62.59000015258789,62.459999084472656,7413300.0,6843605.0,,,,,23.0,23.14999961853028
2024-10-25,23.31999969482422,23.34000015258789,22.809999465942383,22.850000381469727,697600,1469455.0,-0.0108225106437895,CURB,S&P SmallCap 600,Real Estate,Corporate Action,,,,,19.0,-0.0108225106437896,0.0007946051224659,19.0,,0.0006215242037445,0.0001730809187214,0.0557772974054605,,,,,,,,,23.100000381469727,23.0
2023-03-21,25.96176016355638,26.34637967138581,25.56041931652401,25.869787216186523,1476100,1398660.0,0.0134295364772329,CVI,S&P SmallCap 600,Energy,Corporate Action,,,,,1.0,-0.0035552262800333,-0.0035552262800333,1.0,0.0021173519175886,0.0021173519175886,-0.0056725781976219,0.029566902566577,47.7985004267712,47.89992141723633,4882500.0,7123775.0,,,,,22.850000381469727,
2023-03-22,25.761088069505,26.881500652358213,25.71928233202848,25.92831420898437,869500,1384910.0,0.0022623685424527,CVI,S&P SmallCap 600,Energy,Corporate Action,,,,,2.0,0.0022623685424528,0.0022623685424528,2.0,-0.0254896259575682,-0.0254896259575682,0.027751994500021,0.0288616325534206,47.915522954132925,46.67897033691406,9804500.0,7453625.0,,,,,25.869787216186523,
2023-03-23,26.03700844074596,26.530323766823926,24.908237652222123,25.11726951599121,1049800,1373625.0,-0.0312802709214363,CVI,S&P SmallCap 600,Energy,Corporate Action,,,,,3.0,-0.0312802709214364,-0.0145089511894918,3.0,-0.0043333072912665,-0.0149114666244174,0.0004025154349255,0.0297304731100428,46.995604620259634,46.4766960144043,5433000.0,7548625.0,,,,,25.92831420898437,
2023-03-24,24.31458598345269,24.924958634214526,23.83799359601437,24.707565307617188,1092900,1375460.0,-0.0163116539444376,CVI,S&P SmallCap 600,Energy,Corporate Action,,,,,4.0,-0.0163116539444377,-0.0151098521078071,4.0,0.008299854550224,-0.0071743595662036,-0.0079354925416035,0.0298581188844745,46.12422540761818,46.86244583129883,4797000.0,7562275.0,,,,,25.11726951599121,
2023-03-27,25.25104970711202,26.27112462518823,24.933320382035028,26.13734436035156,993900,1384320.0,0.05786806732809,CVI,S&P SmallCap 600,Energy,Corporate Action,,,,,5.0,0.0578680673280899,0.0031346277511671,5.0,0.009694165323737,-0.0029572283437184,0.0060918560948855,0.0320369897230045,47.3950659253669,47.31673812866211,5941500.0,7548600.0,,,,,24.707565307617188,
2023-03-28,26.05373377650717,27.14069893048328,26.05373377650717,27.02364158630371,1207700,1385455.0,0.0339092301701697,CVI,S&P SmallCap 600,Energy,Corporate Action,,,,,6.0,0.0339092301701698,0.0092895482349676,6.0,0.0021933602761541,-0.0019271106197439,0.0112166588547115,0.0324362496512478,47.201208919706346,47.4205207824707,4873000.0,7489975.0,,,,,26.13734436035156,
2023-03-29,27.299566916844608,27.83468806073181,26.923308865807165,27.634016036987305,1229700,1402410.0,0.0225866839128352,CVI,S&P SmallCap 600,Energy,Corporate Action,,,,,7.0,0.0225866839128353,0.0115057375146123,7.0,0.0122641733311184,0.0004381033720664,0.0110676341425458,0.0304784985504637,47.90614532653426,48.00209426879883,6219500.0,7320850.0,,,,,27.02364158630371,25.869787216186523
2023-03-30,28.060441506690022,28.060441506690022,27.17414516237832,27.2828426361084,519100,1384525.0,-0.0127080117637939,CVI,S&P SmallCap 600,Energy,Corporate Action,,,,,8.0,-0.0127080117637939,0.0080466304748399,8.0,0.0029369503350469,0.000795081509635,0.0072515489652049,0.0305078159867339,48.40938179307965,48.14307403564453,5163500.0,7027100.0,,,,,27.634016036987305,25.92831420898437
